11
55.6797, 16.6516
24.9645, 54.6409
24.8826, 44.7138
28.4396, 35.4289
37.1217, 22.9977
39.6216, 20.7884
19.5396, 53.2929
21.2862, 54.3553
14.5138, 60.1602
15.9721, 55.6586
18.2027, 53.8354
7
87.8337, 49.7459
87.1937, 55.3102
80.9913, 64.9859
74.5056, 71.9977
64.9166, 76.4105
53.9519, 79.3029
14.5138, 60.1602
0
15
30
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
76.4978, 24.6932
39.6216, 20.7884
30
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
87.8337, 49.7459
55.6797, 16.6516
30
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
87.1937, 55.3102
76.4978, 24.6932
30
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
80.9913, 64.9859
87.8337, 49.7459
30
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
74.5056, 71.9977
87.1937, 55.3102
30
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
64.9166, 76.4105
80.9913, 64.9859
30
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
53.9519, 79.3029
74.5056, 71.9977
32
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
38.2231, 70.316
64.9166, 76.4105
20.8044, 60.737
14.5138, 60.1602
34
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
27.4417, 58.8417
53.9519, 79.3029
21.2862, 54.3553
21.3537, 56.4922
20.8044, 60.737
14.5138, 60.1602
33
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
24.9645, 54.6409
38.2231, 70.316
21.2862, 54.3553
21.3537, 56.4922
20.8044, 60.737
34
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
24.8826, 44.7138
27.4417, 58.8417
19.5396, 53.2929
21.2862, 54.3553
21.3537, 56.4922
20.8044, 60.737
36
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
28.4396, 35.4289
24.9645, 54.6409
19.5396, 53.2929
21.2862, 54.3553
21.3537, 56.4922
20.8044, 60.737
15.9721, 55.6586
18.2027, 53.8354
33
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
37.1217, 22.9977
24.8826, 44.7138
19.5396, 53.2929
15.9721, 55.6586
18.2027, 53.8354
30
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
39.6216, 20.7884
28.4396, 35.4289
30
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977
55.6797, 16.6516
37.1217, 22.9977

1
7
17
24.9645, 54.6409
24.8826, 44.7138
28.4396, 35.4289
21.2862, 54.3553
18.2027, 53.8354
21.2862, 54.3553
18.2027, 53.8354
21.2862, 54.3553
18.2027, 53.8354
21.2862, 54.3553
18.2027, 53.8354
21.2862, 54.3553
18.2027, 53.8354
21.2862, 54.3553
18.2027, 53.8354
21.2862, 54.3553
18.2027, 53.8354
18
38.2231, 70.316
27.4417, 58.8417
24.9645, 54.6409
24.8826, 44.7138
21.3537, 56.4922
19.5396, 53.2929
21.3537, 56.4922
19.5396, 53.2929
21.3537, 56.4922
19.5396, 53.2929
21.3537, 56.4922
19.5396, 53.2929
21.3537, 56.4922
19.5396, 53.2929
21.3537, 56.4922
19.5396, 53.2929
21.3537, 56.4922
19.5396, 53.2929
18
38.2231, 70.316
27.4417, 58.8417
24.9645, 54.6409
24.8826, 44.7138
20.8044, 60.737
21.2862, 54.3553
20.8044, 60.737
21.2862, 54.3553
20.8044, 60.737
21.2862, 54.3553
20.8044, 60.737
21.2862, 54.3553
20.8044, 60.737
21.2862, 54.3553
20.8044, 60.737
21.2862, 54.3553
20.8044, 60.737
21.2862, 54.3553
19
53.9519, 79.3029
38.2231, 70.316
27.4417, 58.8417
24.9645, 54.6409
24.8826, 44.7138
14.5138, 60.1602
21.3537, 56.4922
14.5138, 60.1602
21.3537, 56.4922
14.5138, 60.1602
21.3537, 56.4922
14.5138, 60.1602
21.3537, 56.4922
14.5138, 60.1602
21.3537, 56.4922
14.5138, 60.1602
21.3537, 56.4922
14.5138, 60.1602
21.3537, 56.4922
16
53.9519, 79.3029
38.2231, 70.316
15.9721, 55.6586
20.8044, 60.737
15.9721, 55.6586
20.8044, 60.737
15.9721, 55.6586
20.8044, 60.737
15.9721, 55.6586
20.8044, 60.737
15.9721, 55.6586
20.8044, 60.737
15.9721, 55.6586
20.8044, 60.737
15.9721, 55.6586
20.8044, 60.737
16
24.8826, 44.7138
28.4396, 35.4289
18.2027, 53.8354
14.5138, 60.1602
18.2027, 53.8354
14.5138, 60.1602
18.2027, 53.8354
14.5138, 60.1602
18.2027, 53.8354
14.5138, 60.1602
18.2027, 53.8354
14.5138, 60.1602
18.2027, 53.8354
14.5138, 60.1602
18.2027, 53.8354
14.5138, 60.1602
16
24.8826, 44.7138
28.4396, 35.4289
19.5396, 53.2929
15.9721, 55.6586
19.5396, 53.2929
15.9721, 55.6586
19.5396, 53.2929
15.9721, 55.6586
19.5396, 53.2929
15.9721, 55.6586
19.5396, 53.2929
15.9721, 55.6586
19.5396, 53.2929
15.9721, 55.6586
19.5396, 53.2929
15.9721, 55.6586

